18059266#0:0.000000,1:0.000000,2:0.000000,3:0.696060,4:0.032815,5:0.000159,6:0.000000,7:0.000159,8:0.000159,9:0.000000,10:0.000000,11:0.000159,12:0.000000,13:0.027581,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000159,20:0.000159,21:0.021547,22:0.000000,23:0.000184,24:0.000000,25:0.000000,26:0.000159,27:0.000159,28:0.000159,29:0.000159
19855365#0:0.000000,1:0.000198,2:0.000000,3:0.000198,4:0.023754,5:0.000000,6:0.000000,7:0.000000,8:0.359260,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000198,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000198,21:0.000000,22:0.000000,23:0.044691,24:0.000000,25:0.000000,26:0.000198,27:0.000000,28:0.000198,29:0.000000
34229769#0:0.001282,1:0.001282,2:0.001282,3:0.001282,4:0.001282,5:0.001282,6:0.001282,7:0.001282,8:0.962821,9:0.001282,10:0.001282,11:0.001282,12:0.001282,13:0.001282,14:0.001282,15:0.001282,16:0.001282,17:0.001282,18:0.001282,19:0.001282,20:0.001282,21:0.001282,22:0.001282,23:0.001282,24:0.001282,25:0.001282,26:0.001282,27:0.001282,28:0.001282,29:0.001282
7948815#0:0.000265,1:0.000000,2:0.000265,3:0.000265,4:0.000265,5:0.000265,6:0.000265,7:0.000265,8:0.000265,9:0.000265,10:0.000265,11:0.000000,12:0.000265,13:0.045598,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000265,21:0.000265,22:0.000265,23:0.000000,24:0.793915,25:0.000265,26:0.000000,27:0.000265,28:0.000000,29:0.000265
52932624#0:0.000000,1:0.000272,2:0.000272,3:0.000272,4:0.033307,5:0.000000,6:0.075582,7:0.127702,8:0.000000,9:0.000272,10:0.000000,11:0.000000,12:0.037455,13:0.000000,14:0.000272,15:0.000000,16:0.000272,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000272,23:0.000000,24:0.000000,25:0.000272,26:0.000000,27:0.565919,28:0.000272,29:0.000272
1003864#0:0.561283,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000141,6:0.000141,7:0.000141,8:0.000000,9:0.000000,10:0.085225,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.075529,18:0.000000,19:0.000141,20:0.000000,21:0.000000,22:0.162377,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000141,28:0.000000,29:0.068626
14451219#0:0.024809,1:0.061319,2:0.000169,3:0.000000,4:0.000000,5:0.000000,6:0.000902,7:0.000169,8:0.000000,9:0.000569,10:0.000000,11:0.000000,12:0.000000,13:0.000169,14:0.000000,15:0.000000,16:0.000000,17:0.000169,18:0.000169,19:0.000169,20:0.000169,21:0.000169,22:0.000000,23:0.000135,24:0.000169,25:0.000169,26:0.000169,27:0.000169,28:0.000000,29:0.000000
24366852#0:0.000169,1:0.000000,2:0.001092,3:0.000198,4:0.000000,5:0.000000,6:0.000075,7:0.035913,8:0.000198,9:0.000198,10:0.006547,11:0.000000,12:0.000198,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000198,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.016429,23:0.000198,24:0.000000,25:0.000198,26:0.000000,27:0.000198,28:0.000000,29:0.268056
7100079#0:0.000439,1:0.068447,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.042128,8:0.000439,9:0.000439,10:0.114814,11:0.000000,12:0.019967,13:0.004597,14:0.000000,15:0.000000,16:0.094517,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.013942,23:0.000000,24:0.000000,25:0.076805,26:0.036445,27:0.000000,28:0.000000,29:0.066141
5493568#0:0.054864,1:0.000000,2:0.000000,3:0.060537,4:0.000000,5:0.000000,6:0.000000,7:0.175441,8:0.000164,9:0.000000,10:0.020777,11:0.000000,12:0.000164,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.191065,19:0.000164,20:0.000000,21:0.000164,22:0.072151,23:0.000164,24:0.000000,25:0.053505,26:0.000164,27:0.000164,28:0.000164,29:0.000000
37797414#0:0.110774,1:0.000000,2:0.000091,3:0.000000,4:0.000000,5:0.000201,6:0.000000,7:0.000000,8:0.000000,9:0.000091,10:0.324020,11:0.000000,12:0.000000,13:0.016000,14:0.329477,15:0.000000,16:0.067895,17:0.001127,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.117028,23:0.000091,24:0.000065,25:0.011120,26:0.000000,27:0.065775,28:0.000091,29:0.000000
