20898048#0:0.000265,1:0.000265,2:0.000000,3:0.000265,4:0.000000,5:0.000265,6:0.000000,7:0.000000,8:0.000265,9:0.000265,10:0.011661,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000265,16:0.000265,17:0.000000,18:0.000265,19:0.000000,20:0.000000,21:0.000265,22:0.000265,23:0.000000,24:0.000000,25:0.611376,26:0.000000,27:0.000265,28:0.000265,29:0.000000
16737285#0:0.000000,1:0.000157,2:0.000000,3:0.000157,4:0.000000,5:0.000157,6:0.000157,7:0.000000,8:0.000157,9:0.111960,10:0.000000,11:0.000000,12:0.000157,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000157,19:0.000000,20:0.000335,21:0.000000,22:0.000157,23:0.000000,24:0.000157,25:0.000000,26:0.000000,27:0.000000,28:0.000000,29:0.157646
42946566#0:0.000000,1:0.000000,2:0.000304,3:0.000304,4:0.000000,5:0.000304,6:0.000458,7:0.000304,8:0.000304,9:0.211924,10:0.000000,11:0.000000,12:0.000304,13:0.000304,14:0.000000,15:0.000000,16:0.000304,17:0.000304,18:0.000304,19:0.000000,20:0.000000,21:0.395918,22:0.000000,23:0.000000,24:0.000000,25:0.000304,26:0.000000,27:0.000000,28:0.000000,29:0.000304
19984983#0:0.063242,1:0.224007,2:0.000000,3:0.000000,4:0.000000,5:0.000157,6:0.637418,7:0.000000,8:0.026199,9:0.000000,10:0.093301,11:0.000000,12:0.000157,13:0.000000,14:0.000000,15:0.000157,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.028540,21:0.000000,22:0.000000,23:0.195154,24:0.000000,25:0.000157,26:0.000000,27:0.000000,28:0.000000,29:0.000157
1058317#0:0.051495,1:0.000000,2:0.058110,3:0.000000,4:0.000000,5:0.017521,6:0.000000,7:0.000000,8:0.000172,9:0.113642,10:0.000000,11:0.000000,12:0.000000,13:0.053412,14:0.422684,15:0.000000,16:0.000000,17:0.000000,18:0.000172,19:0.000000,20:0.000172,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000172,26:0.000000,27:0.000000,28:0.000000,29:0.000000
6185492#0:0.150707,1:0.000000,2:0.000107,3:0.000107,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.038440,10:0.124424,11:0.068669,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000107,17:0.000000,18:0.000107,19:0.000000,20:0.000000,21:0.004373,22:0.011058,23:0.000000,24:0.000000,25:0.002470,26:0.000107,27:0.000107,28:0.462176,29:0.000000
38340117#0:0.194594,1:0.000000,2:0.000330,3:0.000330,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000330,9:0.000000,10:0.176571,11:0.000000,12:0.000000,13:0.000330,14:0.000330,15:0.334463,16:0.058295,17:0.000000,18:0.000330,19:0.000330,20:0.000330,21:0.000330,22:0.000330,23:0.000000,24:0.000000,25:0.043124,26:0.000330,27:0.000000,28:0.000330,29:0.000000
9679898#0:0.052233,1:0.000000,2:0.000000,3:0.000167,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000167,9:0.131947,10:0.233273,11:0.015021,12:0.000000,13:0.000167,14:0.000000,15:0.000167,16:0.000167,17:0.000000,18:0.000000,19:0.000000,20:0.078919,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.015442,26:0.000000,27:0.000167,28:0.000000,29:0.000000
54856119#0:0.000000,1:0.000194,2:0.000128,3:0.000194,4:0.160091,5:0.000000,6:0.000000,7:0.000000,8:0.000000,9:0.000000,10:0.000000,11:0.000194,12:0.000000,13:0.000194,14:0.000000,15:0.000194,16:0.000194,17:0.000000,18:0.000194,19:0.000194,20:0.000000,21:0.114707,22:0.000194,23:0.000194,24:0.148570,25:0.000000,26:0.000194,27:0.000194,28:0.000000,29:0.054290
12032543#0:0.000000,1:0.003013,2:0.000117,3:0.000117,4:0.432880,5:0.000117,6:0.066890,7:0.000000,8:0.014524,9:0.000000,10:0.341524,11:0.048314,12:0.000117,13:0.000117,14:0.000117,15:0.000000,16:0.000000,17:0.000117,18:0.000000,19:0.000117,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000117,26:0.000000,27:0.000117,28:0.000117,29:0.000117
9479713#0:0.000111,1:0.431754,2:0.000111,3:0.000000,4:0.024418,5:0.000111,6:0.017802,7:0.185441,8:0.473860,9:0.000111,10:0.000000,11:0.000000,12:0.000000,13:0.000111,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000111,19:0.000175,20:0.000000,21:0.000111,22:0.000111,23:0.000111,24:0.000000,25:0.000175,26:0.000000,27:0.000000,28:0.000111,29:0.000000
52434979#0:0.000000,1:0.088986,2:0.061006,3:0.000231,4:0.000231,5:0.000000,6:0.000000,7:0.000000,8:0.000231,9:0.000000,10:0.537639,11:0.000000,12:0.000000,13:0.000231,14:0.000231,15:0.000231,16:0.082302,17:0.000000,18:0.189516,19:0.000231,20:0.000000,21:0.000000,22:0.000000,23:0.000231,24:0.000000,25:0.000231,26:0.000000,27:0.000231,28:0.000231,29:0.000000
8776743#0:0.000000,1:0.000392,2:0.000000,3:0.000392,4:0.000392,5:0.000392,6:0.000392,7:0.000392,8:0.000392,9:0.000392,10:0.000392,11:0.000392,12:0.000392,13:0.000392,14:0.000392,15:0.000392,16:0.000000,17:0.000000,18:0.000392,19:0.524289,20:0.000000,21:0.981046,22:0.000392,23:0.000392,24:0.000392,25:0.000392,26:0.000000,27:0.000392,28:0.000392,29:0.000392
15573852#0:0.247855,1:0.000428,2:0.000428,3:0.000428,4:0.000428,5:0.000428,6:0.773297,7:0.000428,8:0.000428,9:0.247855,10:0.000428,11:0.000428,12:0.000000,13:0.000428,14:0.000428,15:0.000428,16:0.000428,17:0.000428,18:0.000330,19:0.000428,20:0.000428,21:0.000428,22:0.000428,23:0.000428,24:0.000428,25:0.000428,26:0.000428,27:0.000428,28:0.000428,29:0.000428
