9901739#0:0.064895,1:0.000000,2:0.023888,3:0.000116,4:0.000000,5:0.000000,6:0.000000,7:0.041697,8:0.000000,9:0.000000,10:0.050350,11:0.024614,12:0.000000,13:0.000000,14:0.000000,15:0.000116,16:0.167419,17:0.000000,18:0.029662,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.021410,24:0.025318,25:0.000000,26:0.000000,27:0.000288,28:0.275490,29:0.015316
32341590#0:0.000000,1:0.000096,2:0.000308,3:0.018121,4:0.000096,5:0.000000,6:0.000096,7:0.000000,8:0.000096,9:0.000000,10:0.050762,11:0.000096,12:0.000000,13:0.000000,14:0.000000,15:0.000524,16:0.000575,17:0.000000,18:0.000411,19:0.000000,20:0.000385,21:0.000000,22:0.090980,23:0.000524,24:0.000096,25:0.000096,26:0.018474,27:0.000096,28:0.000096,29:0.000000
8910855#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000213,8:0.000000,9:0.000213,10:0.069537,11:0.000000,12:0.000000,13:0.000000,14:0.014273,15:0.000000,16:0.000213,17:0.000000,18:0.000000,19:0.000213,20:0.000000,21:0.000000,22:0.032253,23:0.000000,24:0.241976,25:0.000000,26:0.050026,27:0.000213,28:-0.000059,29:0.000000
3608585#0:0.430179,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000381,7:-0.000907,8:0.000000,9:0.000000,10:0.040477,11:0.012770,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.001271,17:0.000072,18:0.019329,19:0.000101,20:0.000000,21:0.000000,22:0.126871,23:0.000000,24:0.000000,25:0.024019,26:0.000000,27:0.000072,28:0.000000,29:0.066104
19479054#0:0.059093,1:0.011354,2:0.000189,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000189,9:0.000189,10:0.272781,11:0.000000,12:0.000000,13:0.343654,14:0.024950,15:0.001621,16:0.000000,17:0.000000,18:-0.000027,19:0.000189,20:0.000189,21:0.000000,22:0.000189,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.137157,29:0.000189
52665876#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.067528,6:0.000000,7:0.000000,8:0.000168,9:0.980067,10:0.027630,11:0.000168,12:0.000000,13:0.000000,14:0.017759,15:0.000000,16:0.000000,17:0.000000,18:0.000706,19:0.000000,20:0.000000,21:-0.001609,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000861,28:0.000000,29:0.029325
52385820#0:0.017570,1:0.000000,2:0.000110,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.040786,8:0.000110,9:0.000110,10:0.606071,11:0.000110,12:0.000311,13:0.029858,14:0.000110,15:0.000682,16:0.043157,17:0.000000,18:0.003422,19:0.000000,20:0.000703,21:0.000000,22:0.000000,23:0.125938,24:0.000000,25:0.000311,26:0.003422,27:0.000110,28:0.000110,29:0.149117
33908997#0:0.000000,1:0.000259,2:0.020179,3:0.000000,4:0.000000,5:0.000000,6:0.000053,7:0.000259,8:0.000259,9:0.000259,10:0.000259,11:0.000259,12:0.000000,13:0.198139,14:0.000259,15:0.000000,16:0.000000,17:0.000259,18:0.546371,19:0.000259,20:0.036681,21:0.000259,22:0.000000,23:0.000259,24:0.000259,25:0.000259,26:0.000000,27:0.000259,28:0.000259,29:0.000259
8335905#0:0.131721,1:0.000330,2:0.000000,3:0.000000,4:0.000000,5:0.000322,6:-0.000170,7:0.000000,8:0.000112,9:0.000000,10:0.063619,11:0.000112,12:0.000000,13:0.001362,14:0.000322,15:0.000000,16:0.000000,17:0.000000,18:0.070959,19:0.000000,20:0.000000,21:0.000000,22:0.100246,23:0.000000,24:0.346102,25:0.177438,26:0.000000,27:0.000112,28:0.023815,29:0.120630
8244770#0:0.109016,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.356774,8:0.000000,9:0.000122,10:0.000000,11:0.000000,12:0.000000,13:0.000122,14:0.000000,15:0.000000,16:0.000000,17:0.000793,18:0.000000,19:0.000000,20:0.001251,21:0.001479,22:0.000000,23:0.000000,24:0.000122,25:0.236080,26:0.000122,27:0.000000,28:0.000000,29:0.000000
16327719#0:0.030908,1:0.000000,2:0.000000,3:0.000000,4:0.000000,5:0.000171,6:0.000000,7:0.000000,8:0.000877,9:0.172724,10:0.086391,11:0.022087,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.031950,19:0.000000,20:0.000000,21:0.000000,22:0.033360,23:0.000000,24:0.099863,25:0.086047,26:0.000000,27:0.000171,28:0.000000,29:0.124481
