9901739#0:0.000000,1:0.000100,2:0.000000,3:0.000100,4:0.000000,5:0.000000,6:0.000000,7:0.000100,8:0.000000,9:0.000000,10:0.000000,11:0.000100,12:0.000100,13:0.000100,14:0.000100,15:0.000100,16:0.000000,17:0.000000,18:0.000000,19:0.000100,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000100,26:0.000000,27:0.000100,28:0.000000,29:0.000000
32341590#0:0.000000,1:0.000456,2:0.000456,3:0.000000,4:0.000000,5:0.000000,6:0.000456,7:0.000456,8:0.000456,9:0.000000,10:0.000000,11:0.000456,12:0.000000,13:0.000456,14:0.000456,15:0.000456,16:0.000456,17:0.000000,18:0.000456,19:0.000456,20:0.000456,21:0.000456,22:0.000000,23:0.000456,24:0.000456,25:0.000456,26:0.000000,27:0.000456,28:0.000456,29:0.000456
8910855#0:0.000000,1:0.000200,2:0.000200,3:0.000200,4:0.000000,5:0.000200,6:0.000200,7:0.000200,8:0.000200,9:0.000200,10:0.000000,11:0.000000,12:0.000000,13:0.000200,14:0.000000,15:0.000000,16:0.000200,17:0.000200,18:0.000200,19:0.000200,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000200,26:0.000000,27:0.000200,28:0.000000,29:0.000200
3608585#0:0.620101,1:0.000085,2:0.000000,3:0.000085,4:0.000000,5:0.000000,6:0.000085,7:0.000085,8:0.000085,9:0.000085,10:0.005678,11:0.000000,12:0.000000,13:0.000085,14:0.000000,15:0.000000,16:0.000085,17:0.000000,18:0.000000,19:0.000085,20:0.000085,21:0.000000,22:0.000000,23:0.000085,24:0.000000,25:0.000000,26:0.000085,27:0.000085,28:0.000085,29:0.000000
19479054#0:0.000000,1:0.000000,2:0.000194,3:0.000000,4:0.000000,5:0.000194,6:0.000194,7:0.000000,8:0.000194,9:0.000194,10:0.000000,11:0.000000,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000194,19:0.000194,20:0.000194,21:0.000000,22:0.000194,23:0.000000,24:0.000194,25:0.000194,26:0.000000,27:0.000194,28:0.000000,29:0.000194
52665876#0:0.000167,1:0.000167,2:0.000167,3:0.000167,4:0.000167,5:0.000000,6:0.000167,7:0.000167,8:0.000167,9:0.918069,10:0.000167,11:0.000167,12:0.000167,13:0.000167,14:0.000000,15:0.000167,16:0.000167,17:0.000000,18:0.000167,19:0.000167,20:0.000167,21:0.000167,22:0.000167,23:0.000000,24:0.000000,25:0.000167,26:0.000167,27:0.000167,28:0.000000,29:0.000000
52385820#0:0.000000,1:0.000097,2:0.000000,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.000000,8:0.000097,9:0.000097,10:0.000000,11:0.000097,12:0.000000,13:0.000000,14:0.000097,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000097,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000000,27:0.000000,28:0.000097,29:0.000000
33908997#0:0.000000,1:0.000251,2:0.000000,3:0.000000,4:0.000251,5:0.000251,6:0.000251,7:0.000251,8:0.000251,9:0.000251,10:0.000251,11:0.000251,12:0.000251,13:0.191794,14:0.000251,15:0.000251,16:0.000000,17:0.000251,18:0.572978,19:0.000251,20:0.000000,21:0.000251,22:0.000251,23:0.000251,24:0.000251,25:0.000251,26:0.000251,27:0.000251,28:0.000251,29:0.000251
8335905#0:0.000000,1:0.000000,2:0.000000,3:0.000000,4:0.000123,5:0.000000,6:0.000000,7:0.000000,8:0.000123,9:0.000000,10:0.000000,11:0.000123,12:0.000000,13:0.000000,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000123,24:0.000000,25:0.000000,26:0.000000,27:0.000123,28:0.000000,29:0.000000
8244770#0:0.000000,1:0.000135,2:0.000135,3:0.000000,4:0.000000,5:0.000000,6:0.000000,7:0.435236,8:0.000000,9:0.000135,10:0.000000,11:0.000000,12:0.000135,13:0.000135,14:0.000000,15:0.000135,16:0.000000,17:0.000135,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000135,23:0.000000,24:0.000135,25:0.298644,26:0.000135,27:0.000000,28:0.000135,29:0.000000
16327719#0:0.000000,1:0.000000,2:0.000000,3:0.000139,4:0.000000,5:0.000139,6:0.000000,7:0.000139,8:0.000139,9:0.000000,10:0.000000,11:0.000000,12:0.000139,13:0.000139,14:0.000139,15:0.000139,16:0.000139,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000000,25:0.000000,26:0.000139,27:0.000139,28:0.000139,29:0.000000
8857641#0:0.000000,1:0.000114,2:0.000114,3:0.000000,4:0.000114,5:0.000114,6:0.000000,7:0.000000,8:0.179322,9:0.000000,10:0.203964,11:0.000114,12:0.358415,13:0.000114,14:0.000114,15:0.000114,16:0.000000,17:0.000114,18:0.000114,19:0.000000,20:0.000114,21:0.000114,22:0.000114,23:0.000114,24:0.000000,25:0.000114,26:0.000114,27:0.000000,28:0.000000,29:0.000114
21745707#0:0.216993,1:0.000000,2:0.000061,3:0.000061,4:0.000000,5:0.000000,6:0.000061,7:0.000000,8:0.000061,9:0.000061,10:0.079833,11:0.000000,12:0.000000,13:0.000000,14:0.000061,15:0.000000,16:0.000061,17:0.000000,18:0.000000,19:0.000000,20:0.000000,21:0.000000,22:0.000000,23:0.000000,24:0.000061,25:0.162098,26:0.234889,27:0.000061,28:0.000061,29:0.000000
6228534#0:0.000216,1:0.000216,2:0.000000,3:0.000216,4:0.000216,5:0.000216,6:0.000216,7:0.000216,8:0.000216,9:0.000216,10:0.000000,11:0.000216,12:0.000216,13:0.000216,14:0.719986,15:0.000216,16:0.016710,17:0.000216,18:0.000216,19:0.000000,20:0.000216,21:0.000000,22:0.000000,23:0.000216,24:0.000216,25:0.000216,26:0.000000,27:0.000216,28:0.000216,29:0.000216
19622973#0:0.000169,1:0.000169,2:0.000169,3:0.000169,4:0.000169,5:0.000169,6:0.000169,7:0.000169,8:0.004664,9:0.004664,10:0.000000,11:0.022641,12:0.000169,13:0.000169,14:0.606911,15:0.000000,16:0.000000,17:0.018147,18:0.000169,19:0.000169,20:0.112529,21:0.000169,22:0.000169,23:0.000000,24:0.000169,25:0.000169,26:0.000169,27:0.000169,28:0.000169,29:0.000000
6748226#0:0.000000,1:0.000151,2:0.000151,3:0.000151,4:0.000151,5:0.000000,6:0.000151,7:0.000000,8:0.000151,9:0.000000,10:0.000000,11:0.000151,12:0.000000,13:0.000000,14:0.000151,15:0.000151,16:0.000151,17:0.000000,18:0.000151,19:0.000000,20:0.000000,21:0.000000,22:0.000151,23:0.000000,24:0.000151,25:0.000151,26:0.000151,27:0.000000,28:0.000000,29:0.000000
48169033#0:0.000000,1:0.000155,2:0.000155,3:0.248687,4:0.000155,5:0.000000,6:0.000155,7:0.000155,8:0.000155,9:0.000155,10:0.000000,11:0.000000,12:0.000155,13:0.000155,14:0.000000,15:0.000155,16:0.000155,17:0.000000,18:0.000155,19:0.000155,20:0.000155,21:0.000155,22:0.258369,23:0.000155,24:0.000155,25:0.000000,26:0.000155,27:0.000155,28:0.000155,29:0.000155
2066508#0:0.000000,1:0.000000,2:0.000149,3:0.000000,4:0.000149,5:0.000149,6:0.000000,7:0.000149,8:0.000000,9:0.000000,10:0.000000,11:0.000000,12:0.000000,13:0.000149,14:0.000000,15:0.000000,16:0.000000,17:0.000000,18:0.000149,19:0.000149,20:0.000149,21:0.000149,22:0.000000,23:0.000149,24:0.000149,25:0.000000,26:0.000149,27:0.000000,28:0.000149,29:0.000149
48304717#0:0.000256,1:0.000000,2:0.000256,3:0.000256,4:0.000256,5:0.000256,6:0.000000,7:0.000256,8:0.320352,9:0.000256,10:0.000256,11:0.000000,12:0.000256,13:0.000000,14:0.000256,15:0.000256,16:0.000256,17:0.000256,18:0.000000,19:0.000256,20:0.000256,21:0.000256,22:0.000256,23:0.000256,24:0.000256,25:0.000256,26:0.000256,27:0.000000,28:0.000256,29:0.000000
